[0.15763623141212377, 0.0005026113569230538, 0.0612999858703095, 0.47314220632937315, 0.30490579961847125, 0.0005026358302683027, 0.0005026722049001906, 0.0005026073779584264, 0.0005026621975309646, 0.0005025878021414613]
[0.0003367759659483694, 0.00033678310811605073, 0.20945307267129512, 0.7878526765533385, 0.0003368003692275678, 0.00033678422660637464, 0.0003368001571075187, 0.0003367764640283486, 0.00033676168609665734, 0.00033676879823564884]
[0.0005378376909529871, 0.000537744341916579, 0.9951601624371338, 0.0005378373486139486, 0.0005377459947935622, 0.0005377461027401386, 0.0005377420171219426, 0.000537736766579541, 0.0005377234068970529, 0.0005377238932504789]
[0.0005051510465785918, 0.0005051682368931003, 0.9476013265196944, 0.048357305982255246, 0.0005052275557855773, 0.0005052133199300902, 0.0005051702627412363, 0.0005051524609721384, 0.0005051566338037086, 0.0005051279813458312]
[0.10909244934170682, 0.46009379393925254, 0.05626761617451231, 0.10783321296857025, 0.00027631208279102666, 0.00027632433562378163, 0.0002763019134273338, 0.00027630344741412993, 0.265331368104373, 0.0002763176923287817]
[0.0005588195551918275, 0.0005588086923300344, 0.1238031259801595, 0.1976372551362105, 0.0005588264092905504, 0.0005588373545687985, 0.0005587564399665149, 0.0005588012920175194, 0.6746480183545563, 0.0005587507857085165]
[0.00030216321678164443, 0.000302221567821688, 0.00030217494167151626, 0.0003021736022267174, 0.9972804319134904, 0.00030216535064673535, 0.00030217522419640137, 0.0003021596015209597, 0.0003021728753211443, 0.0003021617063228897]
[0.1311856886780442, 0.0005650729458889224, 0.6969250882976872, 0.0005651496405480039, 0.0005652014212368033, 0.0005651092896252915, 0.16793328986932768, 0.000565065347377626, 0.0005651293392478515, 0.000565205171016429]
[0.08285785788463144, 0.0545854688868706, 0.7228878329322314, 0.00040331963261734123, 0.029765429786464112, 0.0004033343568534969, 0.10788672705425428, 0.00040333238335207237, 0.0004033255036419943, 0.00040337157908325934]
[0.0004050267709680014, 0.00040493203003989905, 0.9963552042563814, 0.0004049335673417341, 0.00040493517433474086, 0.00040496090238711246, 0.0004049388654243812, 0.0004049538453523614, 0.00040493256744877687, 0.0004051820203217432]
